partition,client_id,client_csv,class_name,count
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,palace,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,parking_lot,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,railway,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,railway_station,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,rectangular_farmland,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,river,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,roundabout,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,runway,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,sea_ice,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,ship,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,snowberg,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,sparse_residential,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,stadium,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,storage_tank,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,tennis_court,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,terrace,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,thermal_power_station,47
iid,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_0.csv,wetland,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,airplane,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,airport,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,baseball_diamond,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,basketball_court,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,beach,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,bridge,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,chaparral,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,church,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,circular_farmland,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,cloud,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,commercial_area,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,dense_residential,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,desert,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,forest,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,freeway,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,golf_course,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,ground_track_field,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,harbor,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,industrial_area,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,intersection,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,island,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,lake,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,meadow,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,medium_residential,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,mobile_home_park,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,mountain,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,overpass,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,palace,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,parking_lot,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,railway,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,railway_station,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,rectangular_farmland,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,river,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,roundabout,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,runway,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,sea_ice,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,ship,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,snowberg,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,sparse_residential,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,stadium,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,storage_tank,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,tennis_court,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,terrace,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,thermal_power_station,47
iid,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_1.csv,wetland,47
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,airplane,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,airport,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,baseball_diamond,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,basketball_court,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,beach,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,bridge,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,chaparral,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,church,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,circular_farmland,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,cloud,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,commercial_area,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,dense_residential,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,desert,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,forest,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,freeway,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,golf_course,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,ground_track_field,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,harbor,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,industrial_area,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,intersection,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,island,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,lake,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,meadow,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,medium_residential,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,mobile_home_park,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,mountain,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,overpass,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,palace,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,parking_lot,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,railway,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,railway_station,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,rectangular_farmland,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,river,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,roundabout,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,runway,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,sea_ice,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,ship,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,snowberg,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,sparse_residential,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,stadium,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,storage_tank,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,tennis_court,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,terrace,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,thermal_power_station,46
iid,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_iid/client_2.csv,wetland,46
