partition,client_id,client_csv,class_name,count
clients_dirichlet_alpha03,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_0.csv,railway,4
clients_dirichlet_alpha03,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_0.csv,railway_station,25
clients_dirichlet_alpha03,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_0.csv,rectangular_farmland,9
clients_dirichlet_alpha03,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_0.csv,river,100
clients_dirichlet_alpha03,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_0.csv,roundabout,35
clients_dirichlet_alpha03,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_0.csv,runway,3
clients_dirichlet_alpha03,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_0.csv,sea_ice,15
clients_dirichlet_alpha03,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_0.csv,ship,54
clients_dirichlet_alpha03,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_0.csv,snowberg,37
clients_dirichlet_alpha03,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_0.csv,sparse_residential,0
clients_dirichlet_alpha03,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_0.csv,stadium,17
clients_dirichlet_alpha03,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_0.csv,storage_tank,14
clients_dirichlet_alpha03,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_0.csv,tennis_court,19
clients_dirichlet_alpha03,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_0.csv,terrace,1
clients_dirichlet_alpha03,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_0.csv,thermal_power_station,112
clients_dirichlet_alpha03,0,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_0.csv,wetland,53
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,airplane,135
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,airport,40
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,baseball_diamond,14
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,basketball_court,0
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,beach,4
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,bridge,97
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,chaparral,1
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,church,27
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,circular_farmland,92
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,cloud,67
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,commercial_area,15
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,dense_residential,96
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,desert,29
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,forest,118
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,freeway,1
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,golf_course,0
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,ground_track_field,85
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,harbor,21
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,industrial_area,2
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,intersection,23
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,island,6
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,lake,124
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,meadow,4
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,medium_residential,111
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,mobile_home_park,131
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,mountain,100
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,overpass,26
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,palace,1
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,parking_lot,139
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,railway,53
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,railway_station,0
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,rectangular_farmland,124
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,river,1
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,roundabout,105
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,runway,69
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,sea_ice,96
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,ship,0
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,snowberg,58
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,sparse_residential,111
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,stadium,122
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,storage_tank,0
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,tennis_court,108
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,terrace,82
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,thermal_power_station,1
clients_dirichlet_alpha03,1,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_1.csv,wetland,60
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,airplane,3
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,airport,1
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,baseball_diamond,105
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,basketball_court,64
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,beach,95
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,bridge,3
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,chaparral,128
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,church,0
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,circular_farmland,30
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,cloud,53
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,commercial_area,125
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,dense_residential,0
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,desert,88
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,forest,0
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,freeway,38
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,golf_course,72
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,ground_track_field,37
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,harbor,37
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,industrial_area,137
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,intersection,4
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,island,57
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,lake,16
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,meadow,46
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,medium_residential,4
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,mobile_home_park,0
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,mountain,2
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,overpass,112
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,palace,138
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,parking_lot,0
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,railway,83
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,railway_station,115
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,rectangular_farmland,7
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,river,39
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,roundabout,0
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,runway,68
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,sea_ice,29
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,ship,86
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,snowberg,45
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,sparse_residential,29
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,stadium,1
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,storage_tank,126
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,tennis_court,13
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,terrace,57
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,thermal_power_station,27
clients_dirichlet_alpha03,2,E:/VIT-FL/privacy_fed_vit_rs/data/splits/nwpu/clients_dirichlet_alpha03/client_2.csv,wetland,27
